393.0000,397.0000,151.0000,199.0000
393.0000,387.0000,151.0000,199.0000
397.0000,359.0000,151.0000,212.0000
389.0000,359.0000,151.0000,212.0000
352.0000,363.0000,171.0000,195.0000
352.0000,358.0000,175.0000,201.0000
352.0000,352.0000,179.0000,206.0000
376.0000,352.0000,154.0000,206.0000
386.0000,346.0000,154.0000,206.0000
376.0000,343.0000,154.0000,206.0000
346.0000,341.0000,165.0000,206.0000
330.0000,330.0000,165.0000,212.0000
320.0000,328.0000,165.0000,212.0000
341.0000,326.0000,156.0000,212.0000
341.0000,322.0000,171.0000,212.0000
338.0000,322.0000,164.0000,209.0000
335.0000,322.0000,156.0000,206.0000
331.0000,317.0000,156.0000,206.0000
331.0000,309.0000,152.0000,206.0000
337.0000,307.0000,152.0000,206.0000
356.0000,300.0000,152.0000,206.0000
365.0000,290.0000,152.0000,206.0000
372.0000,285.0000,152.0000,206.0000
378.0000,283.0000,152.0000,206.0000
380.0000,274.0000,152.0000,206.0000
386.0000,270.0000,152.0000,206.0000
404.0000,259.0000,152.0000,206.0000
408.0000,251.0000,152.0000,206.0000
410.0000,234.0000,152.0000,206.0000
402.0000,227.0000,152.0000,206.0000
399.0000,227.0000,152.0000,206.0000
399.0000,227.0000,152.0000,214.0000
391.0000,227.0000,152.0000,214.0000
393.0000,226.0000,152.0000,214.0000
395.0000,225.0000,152.0000,214.0000
400.0000,225.0000,152.0000,214.0000
400.0000,225.0000,152.0000,216.0000
393.0000,223.0000,152.0000,221.0000
389.0000,221.0000,152.0000,221.0000
386.0000,221.0000,156.0000,221.0000
389.0000,221.0000,156.0000,218.0000
393.0000,216.0000,156.0000,218.0000
393.0000,216.0000,156.0000,223.0000
393.0000,216.0000,156.0000,223.0000
393.0000,216.0000,156.0000,223.0000
391.0000,212.0000,156.0000,223.0000
391.0000,208.0000,156.0000,221.0000
399.0000,201.0000,156.0000,221.0000
399.0000,193.0000,156.0000,221.0000
391.0000,192.0000,156.0000,221.0000
384.0000,192.0000,156.0000,221.0000
380.0000,192.0000,156.0000,221.0000
383.0000,191.0000,156.0000,220.0000
386.0000,190.0000,156.0000,220.0000
395.0000,188.0000,156.0000,216.0000
399.0000,180.0000,156.0000,212.0000
400.0000,175.0000,152.0000,208.0000
400.0000,171.0000,152.0000,208.0000
395.0000,169.0000,147.0000,203.0000
395.0000,173.0000,147.0000,203.0000
391.0000,182.0000,147.0000,197.0000
391.0000,188.0000,147.0000,197.0000
397.0000,188.0000,147.0000,197.0000
400.0000,193.0000,139.0000,193.0000
400.0000,197.0000,139.0000,193.0000
406.0000,199.0000,139.0000,193.0000
404.0000,199.0000,139.0000,193.0000
402.0000,208.0000,139.0000,193.0000
406.0000,208.0000,139.0000,193.0000
413.0000,210.0000,139.0000,193.0000
423.0000,216.0000,139.0000,193.0000
427.0000,218.0000,139.0000,193.0000
434.0000,220.0000,139.0000,197.0000
436.0000,227.0000,139.0000,201.0000
441.0000,229.0000,139.0000,201.0000
451.0000,233.0000,139.0000,201.0000
453.0000,236.0000,143.0000,201.0000
453.0000,234.0000,143.0000,206.0000
454.0000,242.0000,143.0000,206.0000
454.0000,249.0000,143.0000,206.0000
